,unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,closed_date,response_time,day_of_week,hour,location_latitude,location_longitude,location_human_address
306,64959396,2025-05-15 23:53:35,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11216,274 NEW YORK AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,In Progress,,2025-05-16T01:05:58.000,08 BROOKLYN,3012550044,BROOKLYN,998780,183748,ONLINE,Unspecified,BROOKLYN,40.67101063479631,-73.94762102524865,ST JOHNS PLACE,LINCOLN PLACE,ST JOHNS PLACE,LINCOLN PLACE,NEW YORK AVENUE,,,Thursday,23,40.67101063479631,-73.94762102524865,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
307,64962021,2025-05-15 23:53:32,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10472,1391 BRONX RIVER AVENUE,BRONX RIVER AVENUE,ADDRESS,BRONX,In Progress,,,09 BRONX,2038610126,BRONX,1017466,242985,PHONE,Unspecified,BRONX,40.83355060519585,-73.87996759801794,ELDER AVENUE,EAST  173 STREET,ELDER AVENUE,EAST  173 STREET,BRONX RIVER AVENUE,,,Thursday,23,40.83355060519585,-73.87996759801794,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
308,64953692,2025-05-15 23:53:28,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10473,539 SOUNDVIEW AVENUE,SOUNDVIEW AVENUE,ADDRESS,BRONX,In Progress,,,09 BRONX,2035230044,BRONX,1022741,236754,PHONE,Unspecified,BRONX,40.81642688795525,-73.86094114633055,THIERIOT AVENUE,THIERIOT AVENUE,THIERIOT AVENUE,THIERIOT AVENUE,SOUNDVIEW AVENUE,,,Thursday,23,40.81642688795525,-73.86094114633055,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
309,64952348,2025-05-15 23:53:26,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11213,770 EASTERN PARKWAY,EASTERN PARKWAY,ADDRESS,BROOKLYN,In Progress,,2025-05-16T01:05:31.000,09 BROOKLYN,3012710031,BROOKLYN,1000052,183177,ONLINE,Unspecified,BROOKLYN,40.66944118873393,-73.94303695168232,BROOKLYN AVENUE,KINGSTON AVENUE,BROOKLYN AVENUE,KINGSTON AVENUE,EASTERN PARKWAY,,,Thursday,23,40.66944118873393,-73.94303695168232,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
310,64956531,2025-05-15 23:53:25,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11385,620 GRANDVIEW AVENUE,GRANDVIEW AVENUE,ADDRESS,RIDGEWOOD,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2025-05-16T00:24:36.000,05 QUEENS,4033850049,QUEENS,1010532,197319,MOBILE,Unspecified,QUEENS,40.70823279720156,-73.90520350330785,GROVE STREET,LINDEN STREET,GROVE STREET,LINDEN STREET,GRANDVIEW AVENUE,2025-05-16 00:24:33,0.5188888888888888,Thursday,23,40.70823279720156,-73.90520350330785,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
311,64952882,2025-05-15 23:53:23,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,846 MONROE STREET,MONROE STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2025-05-16T00:09:08.000,03 BROOKLYN,3014810026,BROOKLYN,1005786,190200,PHONE,Unspecified,BROOKLYN,40.688705634083135,-73.92234459511964,RALPH AVENUE,HOWARD AVENUE,RALPH AVENUE,HOWARD AVENUE,MONROE STREET,2025-05-16 00:09:03,0.2611111111111111,Thursday,23,40.688705634083135,-73.92234459511964,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
312,64954434,2025-05-15 23:53:20,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11211,244 GRAND STREET,GRAND STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2025-05-16T00:27:11.000,01 BROOKLYN,3023940014,BROOKLYN,995609,199252,ONLINE,Unspecified,BROOKLYN,40.71357016451062,-73.95902596986745,DRIGGS AVENUE,ROEBLING STREET,DRIGGS AVENUE,ROEBLING STREET,GRAND STREET,2025-05-16 00:27:07,0.5630555555555555,Thursday,23,40.71357016451062,-73.95902596986745,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
313,64958159,2025-05-15 23:53:04,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10452,985 WOODYCREST AVENUE,WOODYCREST AVENUE,ADDRESS,BRONX,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2025-05-16T00:10:55.000,04 BRONX,2025110095,BRONX,1004088,242493,MOBILE,Unspecified,BRONX,40.83224038975917,-73.92831299916863,WEST  163 STREET,WEST  164 STREET,WEST  163 STREET,WEST  164 STREET,WOODYCREST AVENUE,2025-05-16 00:10:52,0.2966666666666667,Thursday,23,40.832240389759164,-73.92831299916863,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
315,64960689,2025-05-15 23:52:39,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11385,69-30 68 PLACE,68 PLACE,ADDRESS,RIDGEWOOD,In Progress,,2025-05-16T01:39:00.000,05 QUEENS,4036540028,QUEENS,1016017,196441,MOBILE,Unspecified,QUEENS,40.70580490418909,-73.88542382988344,OTTO ROAD,70 AVENUE,OTTO ROAD,70 AVENUE,68 PLACE,,,Thursday,23,40.70580490418909,-73.88542382988344,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
316,64958523,2025-05-15 23:52:07,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11222,48 INDIA STREET,INDIA STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2025-05-16T00:20:25.000,01 BROOKLYN,3025390010,BROOKLYN,995687,205939,PHONE,Unspecified,BROOKLYN,40.73192425934383,-73.95873324593136,WEST STREET,FRANKLIN STREET,WEST STREET,FRANKLIN STREET,INDIA STREET,2025-05-16 00:20:21,0.47055555555555556,Thursday,23,40.73192425934383,-73.95873324593136,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
317,64956499,2025-05-15 23:52:03,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10030,141 EDGECOMBE AVENUE,EDGECOMBE AVENUE,ADDRESS,NEW YORK,In Progress,,2025-05-16T02:47:20.000,09 MANHATTAN,1020510015,MANHATTAN,999482,238509,ONLINE,Unspecified,MANHATTAN,40.82131459234107,-73.94496637434622,WEST  141 STREET,WEST  142 STREET,WEST  141 STREET,WEST  142 STREET,EDGECOMBE AVENUE,,,Thursday,23,40.82131459234107,-73.94496637434622,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
318,64952487,2025-05-15 23:52:02,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11218,507 EAST    3 STREET,EAST    3 STREET,ADDRESS,BROOKLYN,In Progress,,2025-05-16T02:43:37.000,12 BROOKLYN,,BROOKLYN,990731,172242,ONLINE,Unspecified,BROOKLYN,40.63943873454873,-73.97664779740788,AVENUE C,CORTELYOU ROAD,AVENUE C,CORTELYOU ROAD,EAST    3 STREET,,,Thursday,23,40.63943873454873,-73.97664779740788,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
319,64954528,2025-05-15 23:52:02,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10013,132 MULBERRY STREET,MULBERRY STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2025-05-16T00:24:01.000,02 MANHATTAN,1002377501,MANHATTAN,984867,201006,PHONE,Unspecified,MANHATTAN,40.7183917448454,-73.99777420507387,HESTER STREET,GRAND STREET,HESTER STREET,GRAND STREET,MULBERRY STREET,2025-05-16 00:23:58,0.5322222222222223,Thursday,23,40.7183917448454,-73.99777420507387,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
320,64952857,2025-05-15 23:51:56,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11206,365 VERNON AVENUE,VERNON AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2025-05-16T00:37:36.000,03 BROOKLYN,3015860058,BROOKLYN,1001918,192896,PHONE,Unspecified,BROOKLYN,40.69611409589114,-73.93628491404445,LEWIS AVENUE,STUYVESANT AVENUE,LEWIS AVENUE,STUYVESANT AVENUE,VERNON AVENUE,2025-05-16 00:37:32,0.76,Thursday,23,40.69611409589114,-73.93628491404445,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
321,64962148,2025-05-15 23:51:49,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11377,50-25 64 STREET,64 STREET,ADDRESS,WOODSIDE,In Progress,,2025-05-16T01:22:19.000,02 QUEENS,4023400012,QUEENS,1011451,207658,ONLINE,Unspecified,QUEENS,40.736608056917454,-73.90184698115968,50 AVENUE,51 AVENUE,50 AVENUE,51 AVENUE,64 STREET,,,Thursday,23,40.736608056917454,-73.90184698115968,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
322,64962524,2025-05-15 23:51:43,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,Street/Sidewalk,11201,68 CLINTON STREET,CLINTON STREET,ADDRESS,BROOKLYN,Closed,"Based on the information you provided, the Department of Homeless Services has referred this request to the New York City Police Department.",2025-05-15T23:56:44.000,02 BROOKLYN,3002430001,BROOKLYN,986390,192334,MOBILE,Unspecified,BROOKLYN,40.69458891416659,-73.99228281905037,PIERREPONT STREET,MONTAGUE STREET,PIERREPONT STREET,MONTAGUE STREET,CLINTON STREET,2025-05-15 23:56:44,0.08361111111111111,Thursday,23,40.69458891416659,-73.99228281905037,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
323,64956671,2025-05-15 23:51:21,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10466,3545 EDSON AVENUE,EDSON AVENUE,ADDRESS,BRONX,In Progress,,,12 BRONX,2048930027,BRONX,1028407,260719,PHONE,Unspecified,BRONX,40.88217711277725,-73.84031344284097,BOSTON ROAD,NEEDHAM AVENUE,BOSTON ROAD,NEEDHAM AVENUE,EDSON AVENUE,,,Thursday,23,40.88217711277725,-73.84031344284097,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
324,64957331,2025-05-15 23:51:09,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11385,73-20 71 STREET,71 STREET,ADDRESS,RIDGEWOOD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2025-05-16T00:27:18.000,05 QUEENS,4037080040,QUEENS,1017551,194884,PHONE,Unspecified,QUEENS,40.70152566883802,-73.87989875546194,MYRTLE AVENUE,DEAD END,MYRTLE AVENUE,DEAD END,71 STREET,2025-05-16 00:27:14,0.6013888888888889,Thursday,23,40.70152566883802,-73.87989875546194,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
325,64955679,2025-05-15 23:51:00,DSNY,Department of Sanitation,Missed Collection,Compost,Street,11208,205 ETNA STREET,ETNA STREET,ADDRESS,BROOKLYN,In Progress,,,05 BROOKLYN,3041040076,BROOKLYN,1018661,189329,PHONE,Unspecified,BROOKLYN,40.6862742485589,-73.87592388348031,CHESTNUT STREET,EUCLID AVENUE,CHESTNUT STREET,EUCLID AVENUE,ETNA STREET,,,Thursday,23,40.6862742485589,-73.87592388348031,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
326,64952048,2025-05-15 23:50:53,NYPD,New York City Police Department,Panhandling,N/A,Street/Sidewalk,11226,26 NEWKIRK PLAZA,NEWKIRK PLAZA,ADDRESS,BROOKLYN,In Progress,,,14 BROOKLYN,3052360039,BROOKLYN,994567,170799,MOBILE,Unspecified,BROOKLYN,40.63547437010551,-73.96282821076892,NEWKIRK AVENUE,FOSTER AVENUE,NEWKIRK AVENUE,FOSTER AVENUE,NEWKIRK PLAZA,,,Thursday,23,40.635474370105506,-73.96282821076892,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
327,64962238,2025-05-15 23:50:46,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11213,1272 ST JOHNS PLACE,ST JOHNS PLACE,ADDRESS,BROOKLYN,In Progress,,,08 BROOKLYN,,BROOKLYN,1002047,183689,ONLINE,Unspecified,BROOKLYN,40.6708427282904,-73.93584402651742,TROY AVENUE,SCHENECTADY AVENUE,TROY AVENUE,SCHENECTADY AVENUE,ST JOHNS PLACE,,,Thursday,23,40.670842728290395,-73.93584402651742,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
328,64959239,2025-05-15 23:50:43,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10465,1655 BAYSHORE AVENUE,BAYSHORE AVENUE,ADDRESS,BRONX,In Progress,,2025-05-16T02:46:46.000,10 BRONX,2054170173,BRONX,1035048,248065,PHONE,Unspecified,BRONX,40.84741006737482,-73.81639333663954,AMPERE AVENUE,WATT AVENUE,AMPERE AVENUE,WATT AVENUE,BAY SHORE AVENUE,,,Thursday,23,40.847410067374824,-73.81639333663954,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
329,64962974,2025-05-15 23:50:35,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11224,2925 WEST   16 STREET,WEST   16 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2025-05-16T00:05:20.000,13 BROOKLYN,3070630012,BROOKLYN,988804,149245,MOBILE,Unspecified,BROOKLYN,40.57631788328975,-73.98360663024643,MERMAID AVENUE,SURF AVENUE,MERMAID AVENUE,SURF AVENUE,WEST   16 STREET,2025-05-16 00:05:18,0.2452777777777778,Thursday,23,40.57631788328975,-73.98360663024643,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
330,64962906,2025-05-15 23:50:32,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10454,496 EAST  138 STREET,EAST  138 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2025-05-16T00:14:50.000,01 BRONX,2022650004,BRONX,1006482,233571,PHONE,Unspecified,BRONX,40.80774632375112,-73.91969155462807,BROWN PLACE,BROOK AVENUE,BROWN PLACE,BROOK AVENUE,EAST  138 STREET,2025-05-16 00:14:46,0.4038888888888889,Thursday,23,40.80774632375112,-73.91969155462807,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
331,64960091,2025-05-15 23:50:23,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10452,957 WOODYCREST AVENUE,WOODYCREST AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-05-16T00:10:03.000,04 BRONX,2025110068,BRONX,1003936,242233,PHONE,Unspecified,BRONX,40.8315271048226,-73.92886303221528,WEST  162 STREET,WEST  163 STREET,WEST  162 STREET,WEST  163 STREET,WOODYCREST AVENUE,2025-05-16 00:09:59,0.32666666666666666,Thursday,23,40.8315271048226,-73.92886303221528,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
332,64953509,2025-05-15 23:50:19,NYPD,New York City Police Department,Animal-Abuse,Neglected,Residential Building/House,10031,509 WEST  134 STREET,WEST  134 STREET,ADDRESS,NEW YORK,In Progress,,2025-05-16T00:56:59.000,09 MANHATTAN,1019880024,MANHATTAN,997138,237498,PHONE,Unspecified,MANHATTAN,40.81854341370168,-73.9534372492943,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,WEST  134 STREET,,,Thursday,23,40.818543413701676,-73.9534372492943,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
333,64955303,2025-05-15 23:50:17,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11226,335 LINDEN BOULEVARD,LINDEN BOULEVARD,ADDRESS,BROOKLYN,In Progress,,,17 BROOKLYN,3048530075,BROOKLYN,998870,177107,ONLINE,Unspecified,BROOKLYN,40.65278241172658,-73.94731098543862,NOSTRAND AVENUE,NEW YORK AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,LINDEN BOULEVARD,,,Thursday,23,40.65278241172658,-73.94731098543862,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
334,64956658,2025-05-15 23:50:16,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Store/Commercial,11213,305 UTICA AVENUE,UTICA AVENUE,ADDRESS,BROOKLYN,In Progress,,2025-05-16T02:35:32.000,09 BROOKLYN,3014030007,BROOKLYN,1003329,182500,MOBILE,Unspecified,BROOKLYN,40.66757651972592,-73.93122594282342,UNION STREET,PRESIDENT STREET,UNION STREET,PRESIDENT STREET,UTICA AVENUE,,,Thursday,23,40.66757651972592,-73.93122594282342,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
335,64960859,2025-05-15 23:50:16,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10030,141 EDGECOMBE AVENUE,EDGECOMBE AVENUE,ADDRESS,NEW YORK,In Progress,,2025-05-16T02:47:40.000,09 MANHATTAN,1020510015,MANHATTAN,999482,238509,MOBILE,Unspecified,MANHATTAN,40.82131459234107,-73.94496637434622,WEST  141 STREET,WEST  142 STREET,WEST  141 STREET,WEST  142 STREET,EDGECOMBE AVENUE,,,Thursday,23,40.82131459234107,-73.94496637434622,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
336,64952346,2025-05-15 23:50:14,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11213,1055 ST JOHNS PLACE,ST JOHNS PLACE,ADDRESS,BROOKLYN,In Progress,,,08 BROOKLYN,3012500040,BROOKLYN,999993,183840,ONLINE,Unspecified,BROOKLYN,40.67126108021832,-73.94324808641218,BROOKLYN AVENUE,KINGSTON AVENUE,BROOKLYN AVENUE,KINGSTON AVENUE,ST JOHNS PLACE,,,Thursday,23,40.67126108021832,-73.94324808641218,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
337,64959105,2025-05-15 23:50:08,DHS,Department of Homeless Services,Homeless Person Assistance,Chronic,Subway,00nan,Unknown,,ADDRESS,,Assigned,The Department of Homeless Services has sent a mobile outreach response team to the location.,2025-05-15T23:52:08.000,Unspecified BROOKLYN,,BROOKLYN,987397,194024,MOBILE,Unspecified,BROOKLYN,40.69922727026101,-73.98865062703611,,,,,,,,Thursday,23,40.69922727026101,-73.98865062703611,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
338,64960074,2025-05-15 23:50:01,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11433,111-25 167 STREET,167 STREET,ADDRESS,JAMAICA,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-05-16T00:36:25.000,12 QUEENS,,QUEENS,1044119,191718,PHONE,Unspecified,QUEENS,40.69269589660532,-73.78410875893657,111 AVENUE,SAYRES AVENUE,111 AVENUE,SAYRES AVENUE,167 STREET,2025-05-16 00:36:21,0.7722222222222223,Thursday,23,40.69269589660532,-73.78410875893657,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
339,64956194,2025-05-15 23:50:00,DEP,Department of Environmental Protection,Water Quality,unknown odor/taste in drinking water (QA6),Unknown,11222,235 DRIGGS AVENUE,DRIGGS AVENUE,ADDRESS,BROOKLYN,Open,,,01 BROOKLYN,3027000004,BROOKLYN,998842,202592,ONLINE,Unspecified,BROOKLYN,40.72273291911319,-73.94735669829905,MC GUINNESS BLVD,GRAHAM AVE,,,,,,Thursday,23,40.72273291911319,-73.94735669829905,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
340,64958798,2025-05-15 23:49:55,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11385,73-24 71 STREET,71 STREET,ADDRESS,RIDGEWOOD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2025-05-16T00:28:42.000,05 QUEENS,4037080042,QUEENS,1017557,194868,ONLINE,Unspecified,QUEENS,40.70148173004505,-73.87987719540571,MYRTLE AVENUE,DEAD END,MYRTLE AVENUE,DEAD END,71 STREET,2025-05-16 00:28:39,0.6455555555555555,Thursday,23,40.70148173004505,-73.87987719540571,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
341,64959861,2025-05-15 23:49:47,DHS,Department of Homeless Services,Encampment,N/A,Street/Sidewalk,11235,1311 BRIGHTWATER AVENUE,BRIGHTWATER AVENUE,ADDRESS,BROOKLYN,In Progress,,,13 BROOKLYN,3087210375,BROOKLYN,996643,149016,ONLINE,Unspecified,BROOKLYN,40.57568183097328,-73.95538842681552,SEACOAST TERRACE,BRIGHTON   15 STREET,SEACOAST TERRACE,BRIGHTON   15 STREET,BRIGHTWATER AVENUE,,,Thursday,23,40.575681830973274,-73.95538842681552,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
342,64961016,2025-05-15 23:49:47,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,11235,1311 BRIGHTWATER AVENUE,BRIGHTWATER AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2025-05-15T23:57:47.000,13 BROOKLYN,3087210375,BROOKLYN,996643,149016,ONLINE,Unspecified,BROOKLYN,40.57568183097328,-73.95538842681552,SEACOAST TERRACE,BRIGHTON   15 STREET,SEACOAST TERRACE,BRIGHTON   15 STREET,BRIGHTWATER AVENUE,2025-05-15 23:57:44,0.1325,Thursday,23,40.575681830973274,-73.95538842681552,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
